symbol,combo,dip_pct,dip_minutes,stable_range_pct,stable_minutes,take_profit_pct,stop_loss_pct,timeout_minutes,candidates,trades,wins,losses,timeouts,both_hit,win_rate_pct,resolved_win_rate_pct,breakeven_win_rate_pct,edge_vs_be_pp,net_usd,fees_usd,avg_hold_minutes,avg_win_usd,avg_loss_usd,worst_trade_usd,best_trade_usd
SNDK,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,37,27,12,11,4,0,44.44444444444444,52.17391304347826,51.11111111111111,1.062801932367151,19.871318374942028,162.0,239.8148148148148,40.43782690673997,-42.01986602457058,-46.0,44.00000000000001
HPE,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,319,34,12,10,12,0,35.294117647058826,54.54545454545455,51.11111111111111,3.4343434343434396,47.01043800140889,204.00000000000003,370.0,34.80152859336975,-32.036208710933934,-46.0,44.00000000000001
HPE,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,163,28,8,9,11,0,28.571428571428573,47.05882352941177,51.11111111111111,-4.052287581699339,-4.283084359690539,168.0,451.7857142857143,33.20251145178519,-33.508446048905945,-46.0,44.00000000000001
HPE,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,80,26,9,8,9,0,34.61538461538461,52.94117647058823,51.11111111111111,1.8300653594771248,29.22289880780935,156.0,433.65384615384613,33.05188146276973,-36.12528680591391,-46.0,44.00000000000001
HPE,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,58,26,7,8,11,0,26.923076923076923,46.666666666666664,51.11111111111111,-4.444444444444443,-78.47948656315789,156.0,391.7307692307692,31.492288530032116,-37.529172111813494,-46.0,44.00000000000001
HPE,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,42,27,11,8,8,0,40.74074074074074,57.89473684210526,51.11111111111111,6.783625730994153,103.79617314170177,162.0,326.6666666666667,35.80939217875415,-36.11205912830088,-46.0,44.00000000000001
HPE,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,35,24,9,8,7,0,37.5,52.94117647058823,51.11111111111111,1.8300653594771248,13.99934854788739,144.00000000000003,322.5,37.187794774875435,-36.021182395884814,-46.0,44.00000000000001
HPE,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,282,30,12,9,9,0,40.0,57.142857142857146,51.11111111111111,6.031746031746039,109.68661654303871,180.0,379.6666666666667,38.285163452923854,-30.97272235005461,-46.0,44.00000000000001
HPE,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,145,26,9,8,9,0,34.61538461538461,52.94117647058823,51.11111111111111,1.8300653594771248,85.59484452795638,156.0,446.34615384615387,35.38281726162554,-34.147049761233426,-46.0,44.00000000000001
HPE,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,70,23,7,7,9,0,30.434782608695652,50.0,51.11111111111111,-1.1111111111111072,-19.022983376704268,138.0,439.7826086956522,31.27365189384555,-35.846073282077356,-46.0,44.00000000000001
HPE,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,50,25,7,8,10,0,28.0,46.666666666666664,51.11111111111111,-4.444444444444443,-93.28665495228023,150.0,384.8,32.86543760722529,-37.5132235568449,-46.0,44.00000000000001
HPE,d5_w240,5.0,1560,1.5,240,5.0,4.0,2880,36,23,10,7,6,0,43.47826086956522,58.8235294117647,51.11111111111111,7.712418300653596,97.39856742144914,138.0,335.0,36.7470498544763,-38.03130806867428,-46.0,44.00000000000001
HPE,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,31,20,8,7,5,0,40.0,53.333333333333336,51.11111111111111,2.2222222222222285,3.2746350770290213,120.0,351.25,38.80930852907922,-38.481845021376316,-46.0,44.00000000000001
DELL,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,283,40,17,14,9,0,42.5,54.83870967741935,51.11111111111111,3.727598566308245,103.64544664405571,240.0,276.875,36.26118326687891,-42.96245697024466,-46.0,44.00000000000001
DELL,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,147,35,15,11,9,0,42.857142857142854,57.69230769230769,51.11111111111111,6.581196581196586,151.85315948786896,210.0,285.57142857142856,35.688609130539625,-42.68625944667593,-46.0,44.00000000000001
DELL,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,74,31,13,10,8,0,41.935483870967744,56.52173913043478,51.11111111111111,5.410628019323674,56.2634191434737,186.0,297.0967741935484,37.34132890307651,-41.32422658634478,-46.0,44.00000000000001
DELL,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,50,26,12,9,5,0,46.15384615384615,57.142857142857146,51.11111111111111,6.031746031746039,107.49950362678673,156.0,278.84615384615387,41.43993757497787,-39.38830186857529,-46.0,44.00000000000001
DELL,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,34,25,13,7,5,0,52.0,65.0,51.11111111111111,13.888888888888893,189.14841562981934,150.0,260.2,38.9336381900795,-39.48561572213732,-46.0,44.00000000000001
DELL,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,30,25,11,9,5,0,44.0,55.0,51.11111111111111,3.888888888888893,77.39648000018965,150.0,187.4,34.61388081667087,-44.18117322498735,-46.0,44.00000000000001
DELL,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,243,33,14,13,6,0,42.42424242424242,51.851851851851855,51.11111111111111,0.7407407407407476,52.361413119311976,198.0,289.3939393939394,37.23673094131453,-41.19331625495665,-46.0,44.00000000000001
DELL,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,126,30,15,10,5,0,50.0,60.0,51.11111111111111,8.888888888888893,243.75536193821785,180.0,299.0,37.871648773136606,-43.25508770467069,-46.0,44.00000000000001
DELL,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,64,26,13,8,5,0,50.0,61.904761904761905,51.11111111111111,10.793650793650798,211.8748300646301,156.0,306.34615384615387,39.3714446767702,-41.80682847636932,-46.0,44.00000000000001
DELL,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,46,25,13,8,4,0,52.0,61.904761904761905,51.11111111111111,10.793650793650798,227.54492370552396,150.0,272.6,41.610608403312675,-39.661420234416624,-46.0,44.00000000000001
DELL,d5_w240,5.0,1560,1.5,240,5.0,4.0,2880,32,23,13,7,3,0,56.52173913043478,65.0,51.11111111111111,13.888888888888893,217.76449806811937,138.0,265.8695652173913,41.61110164190709,-40.53232499095331,-46.0,44.00000000000001
DELL,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,28,23,11,9,3,0,47.82608695652174,55.0,51.11111111111111,3.888888888888893,93.90040454492745,138.0,193.69565217391303,36.27860032463768,-46.0,-46.0,44.00000000000001
ARM,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,429,47,17,22,8,0,36.170212765957444,43.58974358974359,51.11111111111111,-7.521367521367516,-399.8284373121614,282.0,327.8723404255319,41.973399685234014,-39.839642470564606,-46.0,44.00000000000001
ARM,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,224,43,13,21,9,0,30.232558139534884,38.23529411764706,51.11111111111111,-12.87581699346405,-478.75735283140057,258.0,342.7906976744186,39.5877390597901,-38.306194240294715,-46.0,44.00000000000001
ARM,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,112,38,14,16,8,0,36.8421052631579,46.666666666666664,51.11111111111111,-4.444444444444443,-167.85300001878664,228.0,332.5,37.100568455139495,-41.783161610564875,-46.0,44.00000000000001
ARM,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,75,38,10,19,9,0,26.31578947368421,34.48275862068966,51.11111111111111,-16.62835249042145,-483.0891742405855,228.0,274.4736842105263,36.543520883538704,-41.44576944208864,-46.0,44.00000000000001
ARM,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,49,33,8,17,8,0,24.242424242424242,32.0,51.11111111111111,-19.111111111111107,-407.9799501951987,198.0,268.93939393939394,34.02244615025974,-42.51358750742877,-46.0,44.00000000000001
ARM,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,43,30,6,17,7,0,20.0,26.08695652173913,51.11111111111111,-25.024154589371978,-493.0332747724675,180.0,265.1666666666667,32.24936544448128,-44.61980498219798,-46.0,44.00000000000001
ARM,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,402,44,17,19,8,0,38.63636363636363,47.22222222222222,51.11111111111111,-3.8888888888888857,-253.45916046664047,264.0,348.1818181818182,41.973399685234014,-38.80693672310972,-46.0,44.00000000000001
ARM,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,211,43,13,21,9,0,30.232558139534884,38.23529411764706,51.11111111111111,-12.87581699346405,-467.241018736189,258.0,335.4651162790698,39.5877390597901,-37.894896594037164,-46.0,44.00000000000001
ARM,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,107,38,14,16,8,0,36.8421052631579,46.666666666666664,51.11111111111111,-4.444444444444443,-155.71839418098375,228.0,328.94736842105266,37.100568455139495,-41.17643131867472,-46.0,44.00000000000001
ARM,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,71,38,10,19,9,0,26.31578947368421,34.48275862068966,51.11111111111111,-16.62835249042145,-464.0873485026628,228.0,266.7105263157895,36.543520883538704,-40.654026703008526,-46.0,44.00000000000001
ARM,d5_w240,5.0,1560,1.5,240,5.0,4.0,2880,48,33,8,17,8,0,24.242424242424242,32.0,51.11111111111111,-19.111111111111107,-387.36756728541275,198.0,256.06060606060606,34.02244615025974,-41.48296836193947,-46.0,44.00000000000001
ARM,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,42,30,6,17,7,0,20.0,26.08695652173913,51.11111111111111,-25.024154589371978,-469.64681321806546,180.0,251.66666666666666,32.24936544448128,-43.388938584597874,-46.0,44.00000000000001
IBM,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,191,16,2,5,9,0,12.5,28.571428571428573,51.11111111111111,-22.539682539682534,-159.70880494070897,96.0,546.875,24.533380620033956,-30.69090886609127,-46.0,44.00000000000001
IBM,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,104,15,2,5,8,0,13.333333333333334,28.571428571428573,51.11111111111111,-22.539682539682534,-116.6117329672595,90.0,573.3333333333334,20.439629656469883,-32.461142570318586,-46.0,44.00000000000001
IBM,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,53,14,1,4,9,0,7.142857142857143,20.0,51.11111111111111,-31.111111111111107,-111.1034381495584,84.0,577.1428571428571,21.81315911483832,-24.46324819152778,-46.0,44.00000000000001
IBM,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,38,13,1,3,9,0,7.6923076923076925,25.0,51.11111111111111,-26.111111111111107,-91.89553023761373,78.0,583.0769230769231,24.536917444706052,-26.822514682642996,-46.0,44.00000000000001
IBM,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,26,12,1,2,9,0,8.333333333333334,33.333333333333336,51.11111111111111,-17.77777777777777,-41.836918109688824,72.00000000000001,611.6666666666666,24.200184560864813,-23.26254870200184,-46.0,44.00000000000001
IBM,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,21,13,1,4,8,0,7.6923076923076925,20.0,51.11111111111111,-31.111111111111107,-117.12577634890258,78.0,507.6923076923077,23.48660198985053,-29.3198482872694,-46.0,44.00000000000001
IBM,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,132,14,2,5,7,0,14.285714285714286,28.571428571428573,51.11111111111111,-22.539682539682534,-150.15448704603645,84.0,487.5,30.129992868303106,-33.422716820839106,-46.0,44.00000000000001
IBM,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,72,13,3,5,5,0,23.076923076923077,37.5,51.11111111111111,-13.611111111111107,-94.31720323192015,78.0,514.6153846153846,33.07438746612571,-32.461142570318586,-46.0,44.00000000000001
IBM,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,39,12,1,3,8,0,8.333333333333334,25.0,51.11111111111111,-26.111111111111107,-98.28661665454405,72.00000000000001,548.75,26.64589854759408,-25.608776355615046,-46.0,44.00000000000001
IBM,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,27,11,0,3,8,0,0.0,0.0,51.11111111111111,-51.11111111111111,-111.05743864033407,66.0,541.3636363636364,23.916434630682552,-29.531882451866327,-46.0,40.89620907886116
IBM,d5_w240,5.0,1560,1.5,240,5.0,4.0,2880,20,10,1,2,7,0,10.0,33.333333333333336,51.11111111111111,-17.77777777777777,-77.36158465481194,60.0,555.5,24.139902839246716,-28.986866001966465,-46.0,44.00000000000001
IBM,d5_w300,5.0,1560,1.5,300,5.0,4.0,2880,15,10,1,3,6,0,10.0,25.0,51.11111111111111,-26.111111111111107,-127.03585619463985,60.0,505.5,22.284839546870156,-36.02920239702008,-46.0,44.00000000000001
TXN,d4_w30,4.0,1560,1.5,30,5.0,4.0,2880,277,22,2,3,17,0,9.090909090909092,40.0,51.11111111111111,-11.111111111111107,-88.8207005787683,132.0,602.7272727272727,17.53541188528537,-25.61002102880976,-46.0,44.00000000000001
TXN,d4_w60,4.0,1560,1.5,60,5.0,4.0,2880,147,20,3,1,16,0,15.0,75.0,51.11111111111111,23.888888888888893,33.428366491152474,120.0,634.0,19.400214121613914,-19.997109871844508,-46.0,44.00000000000001
TXN,d4_w120,4.0,1560,1.5,120,5.0,4.0,2880,80,19,3,1,15,0,15.789473684210526,75.0,51.11111111111111,23.888888888888893,64.34347086710538,114.0,623.421052631579,20.915210178241452,-20.71548013669382,-46.0,44.00000000000001
TXN,d4_w180,4.0,1560,1.5,180,5.0,4.0,2880,55,18,2,1,15,0,11.11111111111111,66.66666666666667,51.11111111111111,15.555555555555564,-0.9398329122762223,108.0,609.1666666666666,15.349095081445395,-19.30384796584127,-46.0,44.00000000000001
TXN,d4_w240,4.0,1560,1.5,240,5.0,4.0,2880,42,19,2,2,15,0,10.526315789473685,50.0,51.11111111111111,-1.1111111111111072,-17.480617778437242,114.0,577.8947368421053,16.510761114182007,-24.887373754304914,-46.0,44.00000000000001
TXN,d4_w300,4.0,1560,1.5,300,5.0,4.0,2880,34,19,2,2,15,0,10.526315789473685,50.0,51.11111111111111,-1.1111111111111072,-98.97130393156439,114.0,569.2105263157895,20.341420940925865,-20.113437543170452,-46.0,44.00000000000001
TXN,d5_w30,5.0,1560,1.5,30,5.0,4.0,2880,208,17,3,1,13,0,17.647058823529413,75.0,51.11111111111111,23.888888888888893,41.066827321650585,102.00000000000001,663.8235294117648,31.385367537839578,-17.863074544322647,-46.0,44.00000000000001
TXN,d5_w60,5.0,1560,1.5,60,5.0,4.0,2880,114,17,3,1,13,0,17.647058823529413,75.0,51.11111111111111,23.888888888888893,80.02177678485181,102.00000000000001,658.5294117647059,25.922235004455395,-19.159792281905844,-46.0,44.00000000000001
TXN,d5_w120,5.0,1560,1.5,120,5.0,4.0,2880,62,16,3,1,12,0,18.75,75.0,51.11111111111111,23.888888888888893,36.24216328224052,96.0,610.3125,20.573748998584136,-21.274511100716673,-46.0,44.00000000000001
TXN,d5_w180,5.0,1560,1.5,180,5.0,4.0,2880,43,15,2,0,13,0,13.333333333333334,100.0,51.11111111111111,48.88888888888889,71.5424895379555,90.0,633.0,20.801040664983642,-13.552262254559087,-28.706376646090096,44.00000000000001
